Program,Year,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.7
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,CORN,"CORN, SILAGE - ACRES HARVESTED",220
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","5,100"
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",23
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,SOYBEANS,SOYBEANS - ACRES HARVESTED,"10,700"
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,SOYBEANS,SOYBEANS - ACRES PLANTED,"10,800"
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","578,000"
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",380
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED",400
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","15,300"
SURVEY,2020,MINNESOTA,27,HENNEPIN,53,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",40.3
SURVEY,2020,MINNESOTA,27,ISANTI,59,CORN,CORN - ACRES PLANTED,"30,800"
SURVEY,2020,MINNESOTA,27,ISANTI,59,CORN,"CORN, GRAIN - ACRES HARVESTED","30,000"
SURVEY,2020,MINNESOTA,27,ISANTI,59,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,623,000"
SURVEY,2020,MINNESOTA,27,ISANTI,59,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",154.1
SURVEY,2020,MINNESOTA,27,ISANTI,59,SOYBEANS,SOYBEANS - ACRES HARVESTED,"26,200"
SURVEY,2020,MINNESOTA,27,ISANTI,59,SOYBEANS,SOYBEANS - ACRES PLANTED,"26,400"
SURVEY,2020,MINNESOTA,27,ISANTI,59,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","1,098,000"
SURVEY,2020,MINNESOTA,27,ISANTI,59,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.9
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,CORN,CORN - ACRES PLANTED,"20,900"
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,CORN,"CORN, GRAIN - ACRES HARVESTED","17,500"
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,671,000"
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.6
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,CORN,"CORN, SILAGE - ACRES HARVESTED","3,170"
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","65,000"
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",20.5
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,SOYBEANS,SOYBEANS - ACRES HARVESTED,"17,700"
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,SOYBEANS,SOYBEANS - ACRES PLANTED,"17,900"
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","740,000"
SURVEY,2020,MINNESOTA,27,MILLE LACS,95,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.8
SURVEY,2020,MINNESOTA,27,PINE,115,CORN,CORN - ACRES PLANTED,"18,300"
SURVEY,2020,MINNESOTA,27,PINE,115,CORN,"CORN, GRAIN - ACRES HARVESTED","13,100"
SURVEY,2020,MINNESOTA,27,PINE,115,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,138,000"
SURVEY,2020,MINNESOTA,27,PINE,115,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.2
SURVEY,2020,MINNESOTA,27,PINE,115,CORN,"CORN, SILAGE - ACRES HARVESTED","5,060"
SURVEY,2020,MINNESOTA,27,PINE,115,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","106,000"
SURVEY,2020,MINNESOTA,27,PINE,115,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",21
SURVEY,2020,MINNESOTA,27,PINE,115,SOYBEANS,SOYBEANS - ACRES HARVESTED,"16,500"
SURVEY,2020,MINNESOTA,27,PINE,115,SOYBEANS,SOYBEANS - ACRES PLANTED,"17,800"
SURVEY,2020,MINNESOTA,27,PINE,115,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","790,000"
SURVEY,2020,MINNESOTA,27,PINE,115,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.9
SURVEY,2020,MINNESOTA,27,PINE,115,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",380
SURVEY,2020,MINNESOTA,27,PINE,115,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED",400
SURVEY,2020,MINNESOTA,27,PINE,115,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","11,100"
SURVEY,2020,MINNESOTA,27,PINE,115,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",29.2
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,CORN,CORN - ACRES PLANTED,"16,900"
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,CORN,"CORN, GRAIN - ACRES HARVESTED","16,300"
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,190,000"
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.7
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,CORN,"CORN, SILAGE - ACRES HARVESTED",460
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","11,300"
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",24.5
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,OATS,OATS - ACRES HARVESTED,830
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,OATS,OATS - ACRES PLANTED,"1,200"
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,OATS,"OATS - PRODUCTION, MEASURED IN BU","44,200"
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",53.3
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,SOYBEANS,SOYBEANS - ACRES HARVESTED,"13,300"
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,SOYBEANS,SOYBEANS - ACRES PLANTED,"13,400"
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","689,000"
SURVEY,2020,MINNESOTA,27,WASHINGTON,163,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.8
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,BARLEY,BARLEY - ACRES HARVESTED,700
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,BARLEY,BARLEY - ACRES PLANTED,900
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU","30,500"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",43.6
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,CORN,CORN - ACRES PLANTED,"4,800"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,CORN,"CORN, GRAIN - ACRES HARVESTED","2,130"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","259,000"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121.6
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,CORN,"CORN, SILAGE - ACRES HARVESTED","2,630"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","39,500"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",15
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,OATS,OATS - ACRES HARVESTED,"2,900"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,OATS,OATS - ACRES PLANTED,"4,300"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,OATS,"OATS - PRODUCTION, MEASURED IN BU","213,000"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",73.4
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,SOYBEANS,SOYBEANS - ACRES HARVESTED,"23,900"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,SOYBEANS,SOYBEANS - ACRES PLANTED,"24,100"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","863,000"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.1
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","13,400"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","14,100"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","721,000"
SURVEY,2020,MINNESOTA,27,BELTRAMI,7,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",53.8
SURVEY,2020,MINNESOTA,27,CASS,21,CORN,CORN - ACRES PLANTED,"6,400"
SURVEY,2020,MINNESOTA,27,CASS,21,CORN,"CORN, GRAIN - ACRES HARVESTED","4,220"
SURVEY,2020,MINNESOTA,27,CASS,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","645,000"
SURVEY,2020,MINNESOTA,27,CASS,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.8
SURVEY,2020,MINNESOTA,27,CASS,21,CORN,"CORN, SILAGE - ACRES HARVESTED","2,130"
SURVEY,2020,MINNESOTA,27,CASS,21,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","38,300"
SURVEY,2020,MINNESOTA,27,CASS,21,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",18
SURVEY,2020,MINNESOTA,27,CASS,21,SOYBEANS,SOYBEANS - ACRES HARVESTED,"2,380"
SURVEY,2020,MINNESOTA,27,CASS,21,SOYBEANS,SOYBEANS - ACRES PLANTED,"2,400"
SURVEY,2020,MINNESOTA,27,CASS,21,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","77,300"
SURVEY,2020,MINNESOTA,27,CASS,21,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.5
SURVEY,2020,MINNESOTA,27,HUBBARD,57,CORN,CORN - ACRES PLANTED,"10,400"
SURVEY,2020,MINNESOTA,27,HUBBARD,57,CORN,"CORN, GRAIN - ACRES HARVESTED","9,320"
SURVEY,2020,MINNESOTA,27,HUBBARD,57,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,208,000"
SURVEY,2020,MINNESOTA,27,HUBBARD,57,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129.6
SURVEY,2020,MINNESOTA,27,HUBBARD,57,CORN,"CORN, SILAGE - ACRES HARVESTED",990
SURVEY,2020,MINNESOTA,27,HUBBARD,57,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","15,800"
SURVEY,2020,MINNESOTA,27,HUBBARD,57,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",16
SURVEY,2020,MINNESOTA,27,HUBBARD,57,OATS,OATS - ACRES HARVESTED,"2,580"
SURVEY,2020,MINNESOTA,27,HUBBARD,57,OATS,OATS - ACRES PLANTED,"3,600"
SURVEY,2020,MINNESOTA,27,HUBBARD,57,OATS,"OATS - PRODUCTION, MEASURED IN BU","103,000"
SURVEY,2020,MINNESOTA,27,HUBBARD,57,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",39.9
SURVEY,2020,MINNESOTA,27,ITASCA,61,CORN,CORN - ACRES PLANTED,800
SURVEY,2020,MINNESOTA,27,ITASCA,61,CORN,"CORN, GRAIN - ACRES HARVESTED",560
SURVEY,2020,MINNESOTA,27,ITASCA,61,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","66,600"
SURVEY,2020,MINNESOTA,27,ITASCA,61,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",118.9
SURVEY,2020,MINNESOTA,27,ITASCA,61,SOYBEANS,SOYBEANS - ACRES HARVESTED,"3,170"
SURVEY,2020,MINNESOTA,27,ITASCA,61,SOYBEANS,SOYBEANS - ACRES PLANTED,"3,200"
SURVEY,2020,MINNESOTA,27,ITASCA,61,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","117,000"
SURVEY,2020,MINNESOTA,27,ITASCA,61,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.9
SURVEY,2020,MINNESOTA,27,KOOCHICHING,71,SOYBEANS,SOYBEANS - ACRES HARVESTED,"3,470"
SURVEY,2020,MINNESOTA,27,KOOCHICHING,71,SOYBEANS,SOYBEANS - ACRES PLANTED,"3,500"
SURVEY,2020,MINNESOTA,27,KOOCHICHING,71,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","117,000"
SURVEY,2020,MINNESOTA,27,KOOCHICHING,71,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.7
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,OATS,OATS - ACRES HARVESTED,"2,920"
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,OATS,OATS - ACRES PLANTED,"3,900"
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,OATS,"OATS - PRODUCTION, MEASURED IN BU","251,000"
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",86
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,SOYBEANS,SOYBEANS - ACRES HARVESTED,"20,500"
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,SOYBEANS,SOYBEANS - ACRES PLANTED,"20,700"
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","699,000"
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.1
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","10,400"
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","10,900"
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","642,000"
SURVEY,2020,MINNESOTA,27,LAKE OF THE WOODS,77,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",61.7
SURVEY,2020,MINNESOTA,27,BECKER,5,CORN,CORN - ACRES PLANTED,"56,800"
SURVEY,2020,MINNESOTA,27,BECKER,5,CORN,"CORN, GRAIN - ACRES HARVESTED","51,800"
SURVEY,2020,MINNESOTA,27,BECKER,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,008,000"
SURVEY,2020,MINNESOTA,27,BECKER,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",154.6
SURVEY,2020,MINNESOTA,27,BECKER,5,CORN,"CORN, SILAGE - ACRES HARVESTED","4,500"
SURVEY,2020,MINNESOTA,27,BECKER,5,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","90,000"
SURVEY,2020,MINNESOTA,27,BECKER,5,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",20
SURVEY,2020,MINNESOTA,27,BECKER,5,SOYBEANS,SOYBEANS - ACRES HARVESTED,"71,800"
SURVEY,2020,MINNESOTA,27,BECKER,5,SOYBEANS,SOYBEANS - ACRES PLANTED,"72,400"
SURVEY,2020,MINNESOTA,27,BECKER,5,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","2,807,000"
SURVEY,2020,MINNESOTA,27,BECKER,5,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.1
SURVEY,2020,MINNESOTA,27,BECKER,5,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","33,000"
SURVEY,2020,MINNESOTA,27,BECKER,5,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","34,700"
SURVEY,2020,MINNESOTA,27,BECKER,5,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","2,049,000"
SURVEY,2020,MINNESOTA,27,BECKER,5,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",62.1
SURVEY,2020,MINNESOTA,27,CLAY,27,CORN,CORN - ACRES PLANTED,"108,000"
SURVEY,2020,MINNESOTA,27,CLAY,27,CORN,"CORN, GRAIN - ACRES HARVESTED","105,700"
SURVEY,2020,MINNESOTA,27,CLAY,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","17,525,000"
SURVEY,2020,MINNESOTA,27,CLAY,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165.8
SURVEY,2020,MINNESOTA,27,CLAY,27,OATS,OATS - ACRES HARVESTED,"1,250"
SURVEY,2020,MINNESOTA,27,CLAY,27,OATS,OATS - ACRES PLANTED,"2,300"
SURVEY,2020,MINNESOTA,27,CLAY,27,OATS,"OATS - PRODUCTION, MEASURED IN BU","111,000"
SURVEY,2020,MINNESOTA,27,CLAY,27,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",88.8
SURVEY,2020,MINNESOTA,27,CLAY,27,SOYBEANS,SOYBEANS - ACRES HARVESTED,"182,400"
SURVEY,2020,MINNESOTA,27,CLAY,27,SOYBEANS,SOYBEANS - ACRES PLANTED,"184,000"
SURVEY,2020,MINNESOTA,27,CLAY,27,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","7,296,000"
SURVEY,2020,MINNESOTA,27,CLAY,27,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40
SURVEY,2020,MINNESOTA,27,CLAY,27,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","64,000"
SURVEY,2020,MINNESOTA,27,CLAY,27,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","67,400"
SURVEY,2020,MINNESOTA,27,CLAY,27,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","3,936,000"
SURVEY,2020,MINNESOTA,27,CLAY,27,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",61.5
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,BARLEY,BARLEY - ACRES HARVESTED,240
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,BARLEY,BARLEY - ACRES PLANTED,300
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU","10,000"
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",41.7
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,CORN,CORN - ACRES PLANTED,"7,200"
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,CORN,"CORN, GRAIN - ACRES HARVESTED","6,280"
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","966,000"
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153.8
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,CORN,"CORN, SILAGE - ACRES HARVESTED",860
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","16,300"
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,SOYBEANS,SOYBEANS - ACRES HARVESTED,"21,300"
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,SOYBEANS,SOYBEANS - ACRES PLANTED,"21,500"
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","931,000"
SURVEY,2020,MINNESOTA,27,CLEARWATER,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.7
SURVEY,2020,MINNESOTA,27,KITTSON,69,CORN,CORN - ACRES PLANTED,"9,300"
SURVEY,2020,MINNESOTA,27,KITTSON,69,CORN,"CORN, GRAIN - ACRES HARVESTED","7,870"
SURVEY,2020,MINNESOTA,27,KITTSON,69,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","983,000"
SURVEY,2020,MINNESOTA,27,KITTSON,69,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124.9
SURVEY,2020,MINNESOTA,27,KITTSON,69,CORN,"CORN, SILAGE - ACRES HARVESTED","1,160"
SURVEY,2020,MINNESOTA,27,KITTSON,69,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","16,200"
SURVEY,2020,MINNESOTA,27,KITTSON,69,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",14
SURVEY,2020,MINNESOTA,27,KITTSON,69,SOYBEANS,SOYBEANS - ACRES HARVESTED,"115,200"
SURVEY,2020,MINNESOTA,27,KITTSON,69,SOYBEANS,SOYBEANS - ACRES PLANTED,"118,500"
SURVEY,2020,MINNESOTA,27,KITTSON,69,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","3,721,000"
SURVEY,2020,MINNESOTA,27,KITTSON,69,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.3
SURVEY,2020,MINNESOTA,27,KITTSON,69,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","130,300"
SURVEY,2020,MINNESOTA,27,KITTSON,69,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","137,000"
SURVEY,2020,MINNESOTA,27,KITTSON,69,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","6,098,000"
SURVEY,2020,MINNESOTA,27,KITTSON,69,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",46.8
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,BARLEY,BARLEY - ACRES HARVESTED,"1,580"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,BARLEY,BARLEY - ACRES PLANTED,"1,900"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU","98,400"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",62.3
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,CORN,CORN - ACRES PLANTED,"28,800"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, GRAIN - ACRES HARVESTED","28,000"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,169,000"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148.9
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, SILAGE - ACRES HARVESTED",580
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","10,200"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",17.5
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,OATS,OATS - ACRES HARVESTED,"1,610"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,OATS,OATS - ACRES PLANTED,"2,200"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,OATS,"OATS - PRODUCTION, MEASURED IN BU","150,000"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",93.2
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,SOYBEANS,SOYBEANS - ACRES HARVESTED,"52,400"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,SOYBEANS,SOYBEANS - ACRES PLANTED,"52,900"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","2,028,000"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.7
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","35,300"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","37,200"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","2,093,000"
SURVEY,2020,MINNESOTA,27,MAHNOMEN,87,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",59.3
SURVEY,2020,MINNESOTA,27,MARSHALL,89,CORN,CORN - ACRES PLANTED,"25,800"
SURVEY,2020,MINNESOTA,27,MARSHALL,89,CORN,"CORN, GRAIN - ACRES HARVESTED","24,500"
SURVEY,2020,MINNESOTA,27,MARSHALL,89,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,994,000"
